date,Brand,Batch,FV,Notes,Fermentation Start Date/Time,Test Operation,Test,gravity_test,date,temp_test,date
2019-07-31 09:23:41,White,F17033,B16,Canada Malt trial,2019-07-25 16:49:00,Gravity Check,GRAVITY,2.49,2019-07-31 09:23:41,68.9,2019-07-31 09:23:41
2019-07-31 09:29:00,White,F17029,B11,,2019-07-24 20:36:00,Gravity Check,GRAVITY,2.31,2019-07-31 09:29:00,68.5,2019-07-31 09:29:00
2019-07-31 09:34:01,White,F17025,B10,,2019-07-24 10:59:00,Gravity Check,GRAVITY,2.31,2019-07-31 09:34:01,68.5,2019-07-31 09:34:01
2019-07-31 09:47:05,White,F17017,B13,reduced boil trial,2019-07-23 00:24:00,Cold,GRAVITY,2.32,2019-07-31 09:47:05,60.3,2019-07-31 09:47:05
2019-07-31 10:28:41,White,F17009,B18,,2019-07-23 04:31:00,Cold,GRAVITY,2.2,2019-07-31 10:28:41,60.4,2019-07-31 10:28:41
2019-08-01 08:29:14,White,F17063,B17,,2019-07-31 23:05:00,Day 1,GRAVITY,11.06,2019-08-01 08:29:14,65.9,2019-08-01 08:29:14
2019-08-01 08:37:50,White,F17059,B03,,2019-07-31 03:05:00,Day 2,GRAVITY,8.92,2019-08-01 08:37:50,65.1,2019-08-01 08:37:50
2019-08-01 08:51:38,White,F17054,B06,,2019-07-30 14:16:00,Day 2,GRAVITY,6.18,2019-08-01 08:51:38,65.2,2019-08-01 08:51:38
2019-08-01 08:58:26,White,F17046,B20,,2019-07-30 04:11:00,Gravity Check,GRAVITY,3.78,2019-08-01 08:58:26,68.9,2019-08-01 08:58:26
2019-08-01 09:34:49,White,F17033,B16,Canada Malt trial,2019-07-25 16:49:00,Gravity Check,GRAVITY,2.47,2019-08-01 09:34:49,68.4,2019-08-01 09:34:49
2019-08-01 09:39:55,White,F17029,B11,,2019-07-24 20:36:00,Gravity Check,GRAVITY,2.31,2019-08-01 09:39:55,68.8,2019-08-01 09:39:55
2019-08-01 10:19:12,White,F17025,B10,,2019-07-24 10:59:00,Cold,GRAVITY,2.37,2019-08-01 10:19:12,60.6,2019-08-01 10:19:12
2019-08-02 11:04:58,White,F17063,B17,,2019-07-31 23:05:00,Day 2,GRAVITY,7.55,2019-08-02 11:04:58,65.6,2019-08-02 11:04:58
2019-08-02 11:10:09,White,F17059,B03,,2019-07-31 03:05:00,Gravity Check,GRAVITY,5.13,2019-08-02 11:10:09,65.0,2019-08-02 11:10:09
2019-08-02 11:17:14,White,F17054,B06,,2019-07-30 14:16:00,Gravity Check,GRAVITY,2.76,2019-08-02 11:17:14,68.2,2019-08-02 11:17:14
2019-08-02 11:24:32,White,F17046,B20,,2019-07-30 04:11:00,Gravity Check,GRAVITY,2.56,2019-08-02 11:24:32,68.5,2019-08-02 11:24:32
2019-08-02 11:36:50,White,F17033,B16,Canada Malt trial,2019-07-25 16:49:00,Gravity Check,GRAVITY,2.46,2019-08-02 11:36:50,68.5,2019-08-02 11:36:50
2019-08-02 11:52:06,White,F17029,B11,,2019-07-24 20:36:00,Cold,GRAVITY,2.36,2019-08-02 11:52:06,60.0,2019-08-02 11:52:06
2019-08-03 12:54:43,White,F17063,B17,,2019-07-31 23:05:00,Gravity Check,GRAVITY,3.74,2019-08-03 12:54:43,68.5,2019-08-03 12:54:43
2019-08-03 13:01:13,White,F17059,B03,,2019-07-31 03:05:00,Gravity Check,GRAVITY,2.74,2019-08-03 13:01:13,68.3,2019-08-03 13:01:13
2019-08-03 13:04:42,White,F17054,B06,,2019-07-30 14:16:00,Gravity Check,GRAVITY,2.53,2019-08-03 13:04:42,68.3,2019-08-03 13:04:42
2019-08-03 13:10:03,White,F17046,B20,,2019-07-30 04:11:00,Gravity Check,GRAVITY,2.53,2019-08-03 13:10:03,68.5,2019-08-03 13:10:03
2019-08-03 13:21:31,White,F17033,B16,Canada Malt trial,2019-07-25 16:49:00,Cold,GRAVITY,2.5,2019-08-03 13:21:31,60.1,2019-08-03 13:21:31
2019-08-04 08:17:49,White,F17063,B17,,2019-07-31 23:05:00,Gravity Check,GRAVITY,2.54,2019-08-04 08:17:49,68.5,2019-08-04 08:17:49
2019-08-04 08:19:12,White,F17046,B20,,2019-07-30 04:11:00,Gravity Check,GRAVITY,2.54,2019-08-04 08:19:12,68.7,2019-08-04 08:19:12
2019-08-04 08:20:41,White,F17059,B03,,2019-07-31 03:05:00,Gravity Check,GRAVITY,2.51,2019-08-04 08:20:41,68.1,2019-08-04 08:20:41
2019-08-04 08:22:17,White,F17054,B06,,2019-07-30 14:16:00,Gravity Check,GRAVITY,2.54,2019-08-04 08:22:17,68.5,2019-08-04 08:22:17
2019-08-05 13:34:24,White,F17063,B17,,2019-07-31 23:05:00,Gravity Check,GRAVITY,2.51,2019-08-05 13:34:24,68.5,2019-08-05 13:34:24
2019-08-05 13:46:20,White,F17059,B03,,2019-07-31 03:05:00,Gravity Check,GRAVITY,2.55,2019-08-05 13:46:20,68.3,2019-08-05 13:46:20
2019-08-05 13:52:28,White,F17054,B06,,2019-07-30 14:16:00,Gravity Check,GRAVITY,2.41,2019-08-05 13:52:28,68.2,2019-08-05 13:52:28
2019-08-05 13:59:49,White,F17046,B20,,2019-07-30 04:11:00,Gravity Check,GRAVITY,2.5,2019-08-05 13:59:49,68.8,2019-08-05 13:59:49
2019-08-06 08:14:52,White,F17081,B15,,2019-08-06 04:21:00,Day 1,GRAVITY,11.43,2019-08-06 08:14:52,64.8,2019-08-06 08:14:52
2019-08-06 08:39:46,White,F17063,B17,,2019-07-31 23:05:00,Gravity Check,GRAVITY,2.48,2019-08-06 08:39:46,68.4,2019-08-06 08:39:46
2019-08-06 09:02:08,White,F17059,B03,,2019-07-31 03:05:00,Gravity Check,GRAVITY,2.5,2019-08-06 09:02:08,68.1,2019-08-06 09:02:08
2019-08-06 09:08:37,White,F17054,B06,,2019-07-30 14:16:00,Gravity Check,GRAVITY,2.5,2019-08-06 09:08:37,68.1,2019-08-06 09:08:37
2019-08-06 09:17:48,White,F17046,B20,,2019-07-30 04:11:00,Gravity Check,GRAVITY,2.49,2019-08-06 09:17:48,68.7,2019-08-06 09:17:48
2019-08-07 08:25:26,White,F17089,B19,,2019-08-06 23:55:00,Day 1,GRAVITY,11.2,2019-08-07 08:25:26,65.8,2019-08-07 08:25:26
2019-08-07 08:44:59,White,F17081,B15,,2019-08-06 04:21:00,Day 2,GRAVITY,8.43,2019-08-07 08:44:59,65.5,2019-08-07 08:44:59
2019-08-07 09:07:00,White,F17063,B17,,2019-07-31 23:05:00,Gravity Check,GRAVITY,2.46,2019-08-07 09:07:00,68.6,2019-08-07 09:07:00
2019-08-07 09:31:09,White,F17059,B03,,2019-07-31 03:05:00,Gravity Check,GRAVITY,2.48,2019-08-07 09:31:09,68.1,2019-08-07 09:31:09
2019-08-07 09:41:40,White,F17054,B06,,2019-07-30 14:16:00,Gravity Check,GRAVITY,2.48,2019-08-07 09:41:40,68.2,2019-08-07 09:41:40
2019-08-07 10:24:17,White,F17046,B20,,2019-07-30 04:11:00,Cold,GRAVITY,2.52,2019-08-07 10:24:17,60.3,2019-08-07 10:24:17
2019-08-08 07:38:51,White,F17097,B14,,2019-08-07 20:03:00,Day 1,GRAVITY,10.43,2019-08-08 07:38:51,65.4,2019-08-08 07:38:51
2019-08-08 08:09:09,White,F17089,B19,,2019-08-06 23:55:00,Day 2,GRAVITY,8.0,2019-08-08 08:09:09,65.7,2019-08-08 08:09:09
2019-08-08 08:49:43,White,F17081,B15,,2019-08-06 04:21:00,Gravity Check,GRAVITY,5.34,2019-08-08 08:49:43,65.5,2019-08-08 08:49:43
2019-08-08 09:23:14,White,F17063,B17,,2019-07-31 23:05:00,Gravity Check,GRAVITY,2.46,2019-08-08 09:23:14,68.7,2019-08-08 09:23:14
2019-08-08 09:42:28,White,F17059,B03,,2019-07-31 03:05:00,Cold,GRAVITY,2.59,2019-08-08 09:42:28,58.6,2019-08-08 09:42:28
2019-08-08 09:56:27,White,F17054,B06,,2019-07-30 14:16:00,Cold,GRAVITY,2.54,2019-08-08 09:56:27,58.8,2019-08-08 09:56:27
2019-08-09 09:47:54,White,F17097,B14,,2019-08-07 20:03:00,Day 2,GRAVITY,6.98,2019-08-09 09:47:54,65.5,2019-08-09 09:47:54
2019-08-09 09:51:32,White,F17089,B19,,2019-08-06 23:55:00,Gravity Check,GRAVITY,4.53,2019-08-09 09:51:32,68.7,2019-08-09 09:51:32
2019-08-09 09:54:23,White,F17081,B15,,2019-08-06 04:21:00,Gravity Check,GRAVITY,2.87,2019-08-09 09:54:23,68.8,2019-08-09 09:54:23
2019-08-09 10:25:05,White,F17063,B17,,2019-07-31 23:05:00,Cold,GRAVITY,2.5,2019-08-09 10:25:05,60.1,2019-08-09 10:25:05
2019-08-10 13:28:21,White,F17097,B14,,2019-08-07 20:03:00,Gravity Check,GRAVITY,3.18,2019-08-10 13:28:21,68.3,2019-08-10 13:28:21
2019-08-10 13:31:38,White,F17089,B19,,2019-08-06 23:55:00,Gravity Check,GRAVITY,2.65,2019-08-10 13:31:38,68.7,2019-08-10 13:31:38
2019-08-10 13:35:23,White,F17081,B15,,2019-08-06 04:21:00,Gravity Check,GRAVITY,2.44,2019-08-10 13:35:23,68.3,2019-08-10 13:35:23
2019-08-11 15:26:30,White,F17097,B14,,2019-08-07 20:03:00,Gravity Check,GRAVITY,2.46,2019-08-11 15:26:30,68.4,2019-08-11 15:26:30
2019-08-11 15:27:59,White,F17089,B19,,2019-08-06 23:55:00,Gravity Check,GRAVITY,2.45,2019-08-11 15:27:59,68.4,2019-08-11 15:27:59
2019-08-11 15:29:44,White,F17081,B15,,2019-08-06 04:21:00,Gravity Check,GRAVITY,2.35,2019-08-11 15:29:44,68.2,2019-08-11 15:29:44
2019-08-12 13:19:57,White,F17097,B14,,2019-08-07 20:03:00,Gravity Check,GRAVITY,2.47,2019-08-12 13:19:57,68.6,2019-08-12 13:19:57
2019-08-12 13:26:46,White,F17089,B19,,2019-08-06 23:55:00,Gravity Check,GRAVITY,2.39,2019-08-12 13:26:46,68.7,2019-08-12 13:26:46
2019-08-12 13:32:08,White,F17081,B15,,2019-08-06 04:21:00,Gravity Check,GRAVITY,2.32,2019-08-12 13:32:08,68.4,2019-08-12 13:32:08
2019-08-13 08:24:17,White,F17116,B18,,2019-08-13 03:53:00,Day 1,GRAVITY,11.21,2019-08-13 08:24:17,65.2,2019-08-13 08:24:17
2019-08-13 09:30:30,White,F17097,B14,,2019-08-07 20:03:00,Gravity Check,GRAVITY,2.39,2019-08-13 09:30:30,68.5,2019-08-13 09:30:30
2019-08-13 09:48:47,White,F17089,B19,,2019-08-06 23:55:00,Gravity Check,GRAVITY,2.4,2019-08-13 09:48:47,68.7,2019-08-13 09:48:47
2019-08-13 09:56:36,White,F17081,B15,,2019-08-06 04:21:00,Gravity Check,GRAVITY,2.36,2019-08-13 09:56:36,68.4,2019-08-13 09:56:36
2019-08-14 08:25:57,White,F17124,B13,,2019-08-13 23:35:00,Day 1,GRAVITY,11.08,2019-08-14 08:25:57,65.7,2019-08-14 08:25:57
2019-08-14 08:38:17,White,F17116,B18,,2019-08-13 03:53:00,Day 2,GRAVITY,7.87,2019-08-14 08:38:17,65.8,2019-08-14 08:38:17
2019-08-14 09:32:03,White,F17097,B14,,2019-08-07 20:03:00,Gravity Check,GRAVITY,2.4,2019-08-14 09:32:03,68.7,2019-08-14 09:32:03
2019-08-14 09:41:04,White,F17089,B19,,2019-08-06 23:55:00,Gravity Check,GRAVITY,2.38,2019-08-14 09:41:04,68.3,2019-08-14 09:41:04
2019-08-14 09:56:00,White,F17081,B15,,2019-08-06 04:21:00,Cold,GRAVITY,2.34,2019-08-14 09:56:00,60.3,2019-08-14 09:56:00
2019-08-15 08:29:19,White,F17140,B09,,2019-08-15 06:07:00,Day 1,GRAVITY,11.37,2019-08-15 08:29:19,64.7,2019-08-15 08:29:19
2019-08-15 08:40:38,White,F17136,B08,,2019-08-14 19:38:00,Day 1,GRAVITY,10.88,2019-08-15 08:40:38,64.4,2019-08-15 08:40:38
2019-08-15 08:56:12,White,F17132,B07,,2019-08-14 09:55:00,Day 1,GRAVITY,9.73,2019-08-15 08:56:12,65.4,2019-08-15 08:56:12
2019-08-15 09:11:02,White,F17124,B13,,2019-08-13 23:35:00,Day 2,GRAVITY,7.39,2019-08-15 09:11:02,65.5,2019-08-15 09:11:02
2019-08-15 09:25:49,White,F17116,B18,,2019-08-13 03:53:00,Gravity Check,GRAVITY,4.14,2019-08-15 09:25:49,68.9,2019-08-15 09:25:49
2019-08-15 10:32:49,White,F17097,B14,,2019-08-07 20:03:00,Gravity Check,GRAVITY,2.42,2019-08-15 10:32:49,68.7,2019-08-15 10:32:49
2019-08-15 10:48:21,White,F17089,B19,,2019-08-06 23:55:00,Cold,GRAVITY,2.4,2019-08-15 10:48:21,60.1,2019-08-15 10:48:21
2019-08-16 10:59:49,White,F17140,B09,,2019-08-15 06:07:00,Day 2,GRAVITY,8.34,2019-08-16 10:59:49,65.6,2019-08-16 10:59:49
2019-08-16 11:09:39,White,F17136,B08,,2019-08-14 19:38:00,Day 2,GRAVITY,6.97,2019-08-16 11:09:39,65.6,2019-08-16 11:09:39
2019-08-16 11:18:41,White,F17132,B07,,2019-08-14 09:55:00,Day 2,GRAVITY,5.32,2019-08-16 11:18:41,65.9,2019-08-16 11:18:41
2019-08-16 11:24:40,White,F17124,B13,,2019-08-13 23:35:00,Gravity Check,GRAVITY,4.09,2019-08-16 11:24:40,68.7,2019-08-16 11:24:40
2019-08-16 11:30:49,White,F17116,B18,,2019-08-13 03:53:00,Gravity Check,GRAVITY,2.61,2019-08-16 11:30:49,68.4,2019-08-16 11:30:49
2019-08-16 12:10:28,White,F17097,B14,,2019-08-07 20:03:00,Cold,GRAVITY,2.42,2019-08-16 12:10:28,60.4,2019-08-16 12:10:28
2019-08-17 09:20:17,White,F17140,B09,,2019-08-15 06:07:00,Gravity Check,GRAVITY,4.5,2019-08-17 09:20:17,65.3,2019-08-17 09:20:17
2019-08-17 09:27:24,White,F17136,B08,,2019-08-14 19:38:00,Gravity Check,GRAVITY,3.3,2019-08-17 09:27:24,68.5,2019-08-17 09:27:24
2019-08-17 09:36:38,White,F17132,B07,,2019-08-14 09:55:00,Gravity Check,GRAVITY,2.69,2019-08-17 09:36:38,68.1,2019-08-17 09:36:38
2019-08-17 09:46:02,White,F17124,B13,,2019-08-13 23:35:00,Gravity Check,GRAVITY,2.7,2019-08-17 09:46:02,68.3,2019-08-17 09:46:02
2019-08-17 10:00:26,White,F17116,B18,,2019-08-13 03:53:00,Gravity Check,GRAVITY,2.5,2019-08-17 10:00:26,68.5,2019-08-17 10:00:26
2019-08-18 10:15:49,White,F17140,B09,,2019-08-15 06:07:00,Gravity Check,GRAVITY,2.63,2019-08-18 10:15:49,68.5,2019-08-18 10:15:49
2019-08-18 10:17:34,White,F17136,B08,,2019-08-14 19:38:00,Gravity Check,GRAVITY,2.47,2019-08-18 10:17:34,68.7,2019-08-18 10:17:34
2019-08-18 10:21:41,White,F17132,B07,,2019-08-14 09:55:00,Gravity Check,GRAVITY,2.46,2019-08-18 10:21:41,68.0,2019-08-18 10:21:41
2019-08-18 10:26:19,White,F17124,B13,,2019-08-13 23:35:00,Gravity Check,GRAVITY,2.5,2019-08-18 10:26:19,68.7,2019-08-18 10:26:19
2019-08-18 10:27:53,White,F17116,B18,,2019-08-13 03:53:00,Gravity Check,GRAVITY,2.45,2019-08-18 10:27:53,68.7,2019-08-18 10:27:53
2019-08-19 08:07:53,White,F17140,B09,,2019-08-15 06:07:00,Gravity Check,GRAVITY,2.47,2019-08-19 08:07:53,68.7,2019-08-19 08:07:53
2019-08-19 08:14:03,White,F17136,B08,,2019-08-14 19:38:00,Gravity Check,GRAVITY,2.5,2019-08-19 08:14:03,68.4,2019-08-19 08:14:03
2019-08-19 08:20:19,White,F17132,B07,,2019-08-14 09:55:00,Gravity Check,GRAVITY,2.5,2019-08-19 08:20:19,68.0,2019-08-19 08:20:19
2019-08-19 08:26:15,White,F17124,B13,,2019-08-13 23:35:00,Gravity Check,GRAVITY,2.51,2019-08-19 08:26:15,68.2,2019-08-19 08:26:15
2019-08-19 08:35:34,White,F17116,B18,,2019-08-13 03:53:00,Gravity Check,GRAVITY,2.47,2019-08-19 08:35:34,68.6,2019-08-19 08:35:34
2019-08-20 09:13:49,White,F17150,B16,,2019-08-20 03:49:00,Day 1,GRAVITY,11.11,2019-08-20 09:13:49,65.2,2019-08-20 09:13:49
2019-08-20 10:46:01,White,F17140,B09,,2019-08-15 06:07:00,Gravity Check,GRAVITY,2.5,2019-08-20 10:46:01,68.2,2019-08-20 10:46:01
2019-08-20 10:52:19,White,F17136,B08,,2019-08-14 19:38:00,Gravity Check,GRAVITY,2.49,2019-08-20 10:52:19,67.8,2019-08-20 10:52:19
2019-08-20 11:01:16,White,F17132,B07,,2019-08-14 09:55:00,Gravity Check,GRAVITY,2.54,2019-08-20 11:01:16,68.0,2019-08-20 11:01:16
2019-08-20 11:08:10,White,F17116,B18,,2019-08-13 03:53:00,Gravity Check,GRAVITY,2.45,2019-08-20 11:08:10,68.2,2019-08-20 11:08:10
2019-08-20 11:14:18,White,F17124,B13,,2019-08-13 23:35:00,Gravity Check,GRAVITY,2.5,2019-08-20 11:14:18,68.5,2019-08-20 11:14:18
2019-08-21 09:29:26,White,F17162,B06,,2019-08-21 00:13:00,Day 1,GRAVITY,10.96,2019-08-21 09:29:26,65.5,2019-08-21 09:29:26
2019-08-21 09:48:53,White,F17158,B04,,2019-08-20 14:29:00,Day 1,GRAVITY,10.49,2019-08-21 09:48:53,65.0,2019-08-21 09:48:53
2019-08-21 09:58:26,White,F17150,B16,,2019-08-20 03:49:00,Day 2,GRAVITY,8.33,2019-08-21 09:58:26,65.8,2019-08-21 09:58:26
2019-08-21 12:53:47,White,F17140,B09,,2019-08-15 06:07:00,Gravity Check,GRAVITY,2.39,2019-08-21 12:53:47,68.5,2019-08-21 12:53:47
2019-08-21 12:58:22,White,F17136,B08,,2019-08-14 19:38:00,Gravity Check,GRAVITY,2.43,2019-08-21 12:58:22,68.4,2019-08-21 12:58:22
2019-08-21 13:01:59,White,F17132,B07,,2019-08-14 09:55:00,Gravity Check,GRAVITY,2.45,2019-08-21 13:01:59,68.7,2019-08-21 13:01:59
2019-08-21 13:15:30,White,F17124,B13,,2019-08-13 23:35:00,Gravity Check,GRAVITY,2.41,2019-08-21 13:15:30,68.6,2019-08-21 13:15:30
2019-08-21 13:24:41,White,F17116,B18,,2019-08-13 03:53:00,Cold,GRAVITY,2.45,2019-08-21 13:24:41,60.4,2019-08-21 13:24:41
2019-08-22 11:15:19,White,F17124,B13,,2019-08-13 23:35:00,Cold,GRAVITY,2.52,2019-08-22 11:15:19,60.0,2019-08-22 11:15:19
2019-08-22 11:23:12,White,F17136,B08,,2019-08-14 19:38:00,Gravity Check,GRAVITY,2.51,2019-08-22 11:23:12,68.5,2019-08-22 11:23:12
2019-08-22 11:23:17,White,F17132,B07,,2019-08-14 09:55:00,Cold,GRAVITY,2.53,2019-08-22 11:23:17,60.0,2019-08-22 11:23:17
2019-08-22 11:23:34,White,F17140,B09,,2019-08-15 06:07:00,Gravity Check,GRAVITY,2.47,2019-08-22 11:23:34,68.5,2019-08-22 11:23:34
2019-08-22 11:45:50,White,F17158,B04,,2019-08-20 14:29:00,Day 2,GRAVITY,6.55,2019-08-22 11:45:50,65.5,2019-08-22 11:45:50
2019-08-22 11:45:51,White,F17150,B16,,2019-08-20 03:49:00,Gravity Check,GRAVITY,5.27,2019-08-22 11:45:51,65.5,2019-08-22 11:45:51
2019-08-22 12:15:52,White,F17162,B06,,2019-08-21 00:13:00,Day 2,GRAVITY,6.91,2019-08-22 12:15:52,65.5,2019-08-22 12:15:52
2019-08-22 12:20:49,White,F17166,B20,,2019-08-21 20:19:00,Day 1,GRAVITY,9.89,2019-08-22 12:20:49,64.8,2019-08-22 12:20:49
2019-08-23 09:09:10,White,F17174,B17,Rahr base malt trial,2019-08-22 17:44:00,Day 1,GRAVITY,10.13,2019-08-23 09:09:10,65.3,2019-08-23 09:09:10
2019-08-23 09:21:10,White,F17166,B20,,2019-08-21 20:19:00,Day 2,GRAVITY,6.97,2019-08-23 09:21:10,65.9,2019-08-23 09:21:10
2019-08-23 09:26:58,White,F17162,B06,,2019-08-21 00:13:00,Gravity Check,GRAVITY,3.23,2019-08-23 09:26:58,68.8,2019-08-23 09:26:58
2019-08-23 09:39:14,White,F17158,B04,,2019-08-20 14:29:00,Gravity Check,GRAVITY,3.36,2019-08-23 09:39:14,68.6,2019-08-23 09:39:14
2019-08-23 09:47:23,White,F17150,B16,,2019-08-20 03:49:00,Gravity Check,GRAVITY,3.05,2019-08-23 09:47:23,68.7,2019-08-23 09:47:23
2019-08-23 10:17:46,White,F17140,B09,,2019-08-15 06:07:00,Cold,GRAVITY,2.41,2019-08-23 10:17:46,58.4,2019-08-23 10:17:46
2019-08-23 10:23:35,White,F17136,B08,,2019-08-14 19:38:00,Cold,GRAVITY,2.52,2019-08-23 10:23:35,59.1,2019-08-23 10:23:35
2019-08-24 11:59:48,White,F17166,B20,,2019-08-21 20:19:00,Gravity Check,GRAVITY,3.27,2019-08-24 11:59:48,68.5,2019-08-24 11:59:48
2019-08-24 12:01:15,White,F17150,B16,,2019-08-20 03:49:00,Gravity Check,GRAVITY,2.45,2019-08-24 12:01:15,68.7,2019-08-24 12:01:15
2019-08-24 12:19:17,White,F17174,B17,Rahr base malt trial,2019-08-22 17:44:00,Day 2,GRAVITY,6.7,2019-08-24 12:19:17,65.3,2019-08-24 12:19:17
2019-08-24 12:22:49,White,F17162,B06,,2019-08-21 00:13:00,Gravity Check,GRAVITY,2.52,2019-08-24 12:22:49,68.5,2019-08-24 12:22:49
2019-08-24 12:26:35,White,F17158,B04,,2019-08-20 14:29:00,Gravity Check,GRAVITY,2.49,2019-08-24 12:26:35,67.3,2019-08-24 12:26:35
2019-08-25 08:03:59,White,F17166,B20,,2019-08-21 20:19:00,Gravity Check,GRAVITY,2.54,2019-08-25 08:03:59,68.7,2019-08-25 08:03:59
2019-08-25 08:06:13,White,F17174,B17,Rahr base malt trial,2019-08-22 17:44:00,Gravity Check,GRAVITY,4.25,2019-08-25 08:06:13,68.7,2019-08-25 08:06:13
2019-08-25 08:08:08,White,F17150,B16,,2019-08-20 03:49:00,Gravity Check,GRAVITY,2.45,2019-08-25 08:08:08,68.8,2019-08-25 08:08:08
2019-08-25 08:11:26,White,F17162,B06,,2019-08-21 00:13:00,Gravity Check,GRAVITY,2.45,2019-08-25 08:11:26,68.5,2019-08-25 08:11:26
2019-08-25 08:14:35,White,F17158,B04,,2019-08-20 14:29:00,Gravity Check,GRAVITY,2.51,2019-08-25 08:14:35,67.4,2019-08-25 08:14:35
2019-08-26 12:54:51,White,F17166,B20,,2019-08-21 20:19:00,Gravity Check,GRAVITY,2.53,2019-08-26 12:54:51,68.8,2019-08-26 12:54:51
2019-08-26 13:00:16,White,F17162,B06,,2019-08-21 00:13:00,Gravity Check,GRAVITY,2.54,2019-08-26 13:00:16,68.6,2019-08-26 13:00:16
2019-08-26 13:05:08,White,F17158,B04,,2019-08-20 14:29:00,Gravity Check,GRAVITY,2.6,2019-08-26 13:05:08,67.5,2019-08-26 13:05:08
2019-08-26 13:14:22,White,F17150,B16,,2019-08-20 03:49:00,Gravity Check,GRAVITY,2.38,2019-08-26 13:14:22,68.3,2019-08-26 13:14:22
2019-08-26 13:52:34,White,F17174,B17,Rahr base malt trial,2019-08-22 17:44:00,Gravity Check,GRAVITY,2.87,2019-08-26 13:52:34,68.5,2019-08-26 13:52:34
2019-08-27 08:30:21,White,F17186,B15,,2019-08-27 03:55:00,Day 1,GRAVITY,11.4,2019-08-27 08:30:21,65.0,2019-08-27 08:30:21
2019-08-27 08:52:13,White,F17166,B20,,2019-08-21 20:19:00,Gravity Check,GRAVITY,2.48,2019-08-27 08:52:13,68.8,2019-08-27 08:52:13
2019-08-27 08:59:24,White,F17162,B06,,2019-08-21 00:13:00,Gravity Check,GRAVITY,2.51,2019-08-27 08:59:24,68.6,2019-08-27 08:59:24
2019-08-27 09:11:19,White,F17158,B04,,2019-08-20 14:29:00,Gravity Check,GRAVITY,2.52,2019-08-27 09:11:19,67.5,2019-08-27 09:11:19
2019-08-27 09:18:20,White,F17150,B16,,2019-08-20 03:49:00,Gravity Check,GRAVITY,2.5,2019-08-27 09:18:20,68.2,2019-08-27 09:18:20
2019-08-27 09:56:25,White,F17174,B17,Rahr base malt trial,2019-08-22 17:44:00,Gravity Check,GRAVITY,2.74,2019-08-27 09:56:25,68.7,2019-08-27 09:56:25
2019-08-27 15:50:10,White,F17198,B03,starter,2019-08-27 23:22:00,Yeast Pitch,GRAVITY,5.49,2019-08-27 15:50:10,,
2019-08-28 13:01:02,White,F17198,B03,starter,2019-08-27 23:22:00,Day 1,GRAVITY,10.92,2019-08-28 13:01:02,65.0,2019-08-28 13:01:02
2019-08-28 13:15:05,White,F17194,B12,,2019-08-27 14:08:00,Day 1,GRAVITY,9.77,2019-08-28 13:15:05,65.8,2019-08-28 13:15:05
2019-08-28 13:28:34,White,F17186,B15,,2019-08-27 03:55:00,Day 2,GRAVITY,7.86,2019-08-28 13:28:34,65.4,2019-08-28 13:28:34
2019-08-28 13:45:30,White,F17174,B17,Rahr base malt trial,2019-08-22 17:44:00,Gravity Check,GRAVITY,2.7,2019-08-28 13:45:30,68.2,2019-08-28 13:45:30
2019-08-28 13:57:27,White,F17166,B20,,2019-08-21 20:19:00,Gravity Check,GRAVITY,2.41,2019-08-28 13:57:27,68.2,2019-08-28 13:57:27
2019-08-28 14:01:57,White,F17162,B06,,2019-08-21 00:13:00,Gravity Check,GRAVITY,2.44,2019-08-28 14:01:57,68.5,2019-08-28 14:01:57
2019-08-28 14:10:24,White,F17158,B04,,2019-08-20 14:29:00,Gravity Check,GRAVITY,2.46,2019-08-28 14:10:24,67.6,2019-08-28 14:10:24
2019-08-28 14:32:14,White,F17150,B16,,2019-08-20 03:49:00,Cold,GRAVITY,2.48,2019-08-28 14:32:14,60.1,2019-08-28 14:32:14
2019-08-29 08:16:02,White,F17210,B11,,2019-08-29 05:21:00,Day 1,GRAVITY,11.43,2019-08-29 08:16:02,64.9,2019-08-29 08:16:02
2019-08-29 08:28:37,White,F17202,B19,,2019-08-28 19:09:00,Day 1,GRAVITY,10.72,2019-08-29 08:28:37,65.6,2019-08-29 08:28:37
2019-08-29 08:42:00,White,F17198,B03,starter,2019-08-27 23:22:00,Day 2,GRAVITY,8.62,2019-08-29 08:42:00,65.2,2019-08-29 08:42:00
2019-08-29 08:55:37,White,F17194,B12,,2019-08-27 14:08:00,Day 2,GRAVITY,6.46,2019-08-29 08:55:37,65.9,2019-08-29 08:55:37
2019-08-29 09:06:31,White,F17186,B15,,2019-08-27 03:55:00,Gravity Check,GRAVITY,5.19,2019-08-29 09:06:31,68.4,2019-08-29 09:06:31
2019-08-29 09:46:19,White,F17174,B17,Rahr base malt trial,2019-08-22 17:44:00,Gravity Check,GRAVITY,2.64,2019-08-29 09:46:19,68.2,2019-08-29 09:46:19
2019-08-29 09:57:44,White,F17166,B20,,2019-08-21 20:19:00,Gravity Check,GRAVITY,2.41,2019-08-29 09:57:44,68.2,2019-08-29 09:57:44
2019-08-29 10:23:53,White,F17162,B06,,2019-08-21 00:13:00,Cold,GRAVITY,2.46,2019-08-29 10:23:53,58.7,2019-08-29 10:23:53
2019-08-29 10:30:30,White,F17158,B04,,2019-08-20 14:29:00,Cold,GRAVITY,2.51,2019-08-29 10:30:30,58.9,2019-08-29 10:30:30
